Order ID,Order Date,Day,Country,City,Lat,Lng,Full Name,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Total Cost,Status
16492,21/07/2023,Mon,Saudi Arabia,riyadh,24.7136,46.6753,Jan Alnasar,Smartphone,Apple iPhone,iPhone 13 Pro Max,N346,3,1299,824.6052,573.6384,TRUE
16493,21/07/2023,Wed,Saudi Arabia,jeddah,21.5433,39.1728,Ehab Alziyat,Headphones,Sennheiser HD,Sennheiser HD 450BT,P939,2,129,94.041,181.116,FALSE
16494,21/07/2023,Wed,United Arab Emirates,dubai,25.2048,55.2708,Muhamad Sadqawi,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,Z398,5,169,71.5208,68.4112,TRUE
16495,21/07/2023,Wed,Syria,damascus,33.5146,36.3084,Fadi Ashbrh,Smartphone,Samsung Galaxy,Galaxy M32,R143,6,249,67.23,154.38,TRUE
16496,21/07/2023,Tue,USA,las vegas,36.1699,-115.1398,Eubayda Abumaeun,VR Headset,Oculus Rift S,Oculus Rift 2,Z612,4,499,238.023,242.514,TRUE
16497,21/07/2023,Tue,France,paris,48.8566,2.3522,Salim Almunzilijiu,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,C787,8,1199,1116.5088,425.8848,FALSE
16498,21/07/2023,Mon,Saudi Arabia,jeddah,21.5433,39.1728,Salih Alqalish,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,O765,8,179,34.368,18.9024,TRUE
16499,21/07/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Batual Muhii Aldiyn,Smart Speaker,Sonos One,Sonos One SL,G405,4,179,228.8336,286.042,TRUE
16500,21/07/2023,Mon,Syria,homs,34.7326,36.7136,Lana Zaydan,Laptop,HP Envy,Envy 15,Z798,3,1199,2110.24,1055.12,TRUE
16501,21/07/2023,Tue,Egypt,cairo,30.0444,31.2357,Fawaz Kiwan,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,K725,3,129,116.1,81.27,TRUE
16502,21/07/2023,Tue,USA,new york,40.7498,-73.9814,Rima Aljuju,Gaming Console,Nintendo Switch,Nintendo Switch OLED,U646,5,349,301.8501,259.656,FALSE
16503,21/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Danah Alkhayr,Gaming Console,Sony PlayStation,PlayStation 3,Z409,4,199,173.727,64.476,TRUE
16504,21/07/2023,Tue,Syria,aleppo,36.2021,37.1343,Abd Alhadi Almisri,VR Headset,Oculus Quest,Oculus Quest 3,L028,4,599,183.8331,53.3709,TRUE
16505,21/07/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Fawaz Dib,Smart Speaker,Google Nest Hub,Google Nest Hub (2nd Gen),O211,3,99,44.1045,49.9851,TRUE
16506,21/07/2023,Mon,Syria,damascus,33.5146,36.3084,Rannym Zaqzuq,Smartphone,Xiaomi Redmi,Xiaomi Redmi 10,R236,2,199,163.5183,19.701,TRUE
16507,21/07/2023,Tue,United Arab Emirates,dubai,25.2048,55.2708,Tariq Hamdu,Headphones,Anker Soundcore,Anker Soundcore Life Q30,L043,4,79,75.0974,25.2879,FALSE
16508,21/07/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Ahmad Aleabdyn Zaetar,Fitness Tracker,Huawei Band,Huawei Band 4 Pro,C308,3,49,29.6205,27.342,TRUE
16509,21/07/2023,Wed,Saudi Arabia,jeddah,21.5433,39.1728,Zahir Eabidin,Smartphone,OnePlus,OnePlus 9 Pro,F344,3,899,574.461,655.371,TRUE
16510,21/07/2023,Wed,Morocco,casablanca,33.5731,7.5898,Sami Darkzifli,Headphones,Anker Soundcore,Anker Soundcore Life Q35,T371,7,129,263.4696,110.3724,TRUE
16511,21/07/2023,Mon,Saudi Arabia,dammam,26.3927,49.9777,Almuthanaa Almuluhi,Laptop,ASUS ROG,ASUS ROG Flow Z13,S691,4,2499,3798.48,4273.29,TRUE
16512,21/07/2023,Wed,Saudi Arabia,riyadh,24.7136,46.6753,Amira Alsafdi,Smart Speaker,Apple HomePod,Apple HomePod mini,W669,4,99,155.5686,5.7618,TRUE
16513,21/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Salwaa Warur,Digital Camera,Sony Alpha,Sony Alpha A7 III,Z509,7,1999,3118.44,3238.38,TRUE
16514,21/07/2023,Mon,Saudi Arabia,riyadh,24.7136,46.6753,Muwmin Iad,Smartwatch,Huawei Watch,Huawei Watch Fit 2 Pro,E715,6,129,94.5828,156.4254,TRUE
16515,21/07/2023,Sun,USA,washington,38.9072,-77.0369,Muhamad Alhusayn,Laptop,Apple MacBook,"MacBook Air 13""",R021,4,999,215.3844,489.51,FALSE
16516,21/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Ibrahim Alghan,Tablet,Lenovo Tab,Lenovo Tab M7,I811,4,79,130.4448,33.3696,FALSE
16517,21/07/2023,Mon,Saudi Arabia,dammam,26.3927,49.9777,Khadijah Albarghali,Gaming Console,Sony PlayStation,PlayStation 4 Slim,U646,3,299,52.2054,290.03,FALSE
16518,21/07/2023,Tue,Syria,damascus,33.5146,36.3084,Lama Almisri,Smartwatch,Samsung Galaxy,Galaxy Watch 4,I917,3,349,223.0808,213.239,TRUE
16519,21/07/2023,Mon,USA,washington,38.9072,-77.0369,Muhamad Abu Jaysh,Smartphone,Oppo Find,Oppo Find X4 Neo,K406,3,549,292.068,250.344,TRUE
16520,21/07/2023,Wed,Saudi Arabia,aseer,18.2311,42.5004,Lwna Aywbi,Smartwatch,Samsung Gear,Samsung Gear Fit 4,F786,6,199,54.2474,177.707,FALSE
16521,21/07/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Eamra Shaeban,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,Y684,5,1199,2374.02,2481.93,TRUE
16522,22/07/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Ghada Karim,VR Headset,HTC Vive,HTC Vive Pro,Z398,4,799,668.4434,683.4646,TRUE
16523,22/07/2023,Wed,Egypt,asyut,27.1809,31.1837,Ahmad Suqbani,Tablet,Microsoft Surface,Surface Pro 7,U751,5,799,529.2576,220.524,TRUE
16524,22/07/2023,Tue,Syria,homs,34.7326,36.7136,Muhamad Dubus,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,W206,4,99,41.8176,28.512,FALSE
16525,22/07/2023,Tue,USA,washington,38.9072,-77.0369,Jwny Qareush,Laptop,HP Pavilion,HP Pavilion 15,L106,3,799,483.2352,544.5984,FALSE
16526,22/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Alaa Almurashihi,Smartphone,Xiaomi Redmi,Xiaomi Redmi 10,Q992,3,199,141.2502,228.1734,TRUE
16527,22/07/2023,Tue,Syria,homs,34.7326,36.7136,Layzaan Almisri,Smart Speaker,Google Nest Hub,Google Nest Hub (2nd Gen),U470,4,99,27.027,23.4234,TRUE
16528,22/07/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Bima Hazruma,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,Y672,5,299,671.6736,447.7824,FALSE
16529,22/07/2023,Mon,Egypt,asyut,27.1809,31.1837,Mazin Hamdan,VR Headset,Oculus Rift,Oculus Rift S,Y332,7,399,421.344,30.6432,TRUE
16530,22/07/2023,Tue,Syria,homs,34.7326,36.7136,Farahad Ghrz,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),Y332,4,129,48.0396,21.4914,TRUE
16531,22/07/2023,Tue,Morocco,casablanca,33.5731,7.5898,Ayham Abultif,Smart Speaker,Harman Kardon,Harman Kardon Allure,A259,4,249,2753.442,1217.3112,TRUE
16532,22/07/2023,Tue,USA,las vegas,36.1699,-115.1398,Emam Musaa,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,W493,3,999,527.472,556.2432,FALSE
16533,22/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Alia Altibae,Smart Speaker,JBL Link,JBL Link 20,Z260,5,99,52.3908,8.7318,TRUE
16534,22/07/2023,Tue,USA,washington,38.9072,-77.0369,Ahmad Yasin,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,S855,6,1999,1452.8732,1066.6664,TRUE
16535,22/07/2023,Tue,USA,new york,40.7498,-73.9814,Husam Alsawis,Smartphone,Samsung Galaxy,Galaxy M32,L106,4,249,136.2528,74.1024,TRUE
16536,22/07/2023,Mon,France,paris,48.8566,2.3522,Darin Hamzat,Smartphone,OnePlus,OnePlus 10 Pro,N346,4,999,919.7793,534.0654,FALSE
16537,22/07/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Ahmad Eaku,Smart Speaker,Sonos One,Sonos Move,B608,3,399,319.1202,196.6671,FALSE
16538,22/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Ahmad Yasin,Smart Speaker,Harman Kardon,Harman Kardon Citation,I407,5,199,358.2,168.354,TRUE
16539,22/07/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Ranya Ziada,Headphones,Sennheiser HD,Sennheiser HD 599 SE,Z227,5,199,258.7,191.04,TRUE
16540,22/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Omar Alshear,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,Y672,3,999,11715.5727,120.7791,TRUE
16541,22/07/2023,Mon,USA,washington,38.9072,-77.0369,Esamat Eusqul,Digital Camera,Sony Alpha,Sony Alpha A7 III,L106,3,1999,310.2448,717.4411,TRUE
16542,22/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Amal Sabih,Smart Speaker,Google Nest,Nest Audio,L028,6,99,153.9648,64.6272,TRUE
16543,22/07/2023,Tue,USA,washington,38.9072,-77.0369,Omaimah Nahlawi,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,K406,4,999,9782.208,1496.1024,TRUE
16544,22/07/2023,Wed,Syria,aleppo,36.2021,37.1343,Diana Salim,Tablet,Apple iPad Pro,"iPad Pro 12.9"" (5th Gen)",X209,4,1099,516.9696,280.0252,FALSE
16545,22/07/2023,Mon,Egypt,asyut,27.1809,31.1837,Sami Sadqawi,VR Headset,HTC Vive,HTC Vive Focus 3,N710,4,799,65.4381,436.254,TRUE
16546,22/07/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Muhamad Alhmwi,Fitness Tracker,Huawei Band,Huawei Band 4 Pro,Y684,3,49,32.6536,23.0496,TRUE
16547,22/07/2023,Mon,Syria,aleppo,36.2021,37.1343,Abd Allah Eurul,Fitness Tracker,Withings Move,Withings Move,G267,3,59,103.014,103.014,TRUE
16548,22/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Layzaan Iidris,Tablet,Lenovo Tab,Lenovo Tab M7,W278,4,79,134.7108,171.8724,TRUE
16549,22/07/2023,Tue,USA,las vegas,36.1699,-115.1398,Amir Saeid,Tablet,Microsoft Surface,Surface Pro 7,G599,3,799,1687.488,3037.4784,FALSE
16550,22/07/2023,Wed,Egypt,cairo,30.0444,31.2357,Shadi Nahlawi,Headphones,Jabra Elite,Jabra Elite 85t,I917,4,229,782.6304,518.8224,TRUE
16551,22/07/2023,Mon,United Arab Emirates,abu dhabi,24.4764,54.3705,Muhamad Alyasin,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,H423,3,299,970.9128,947.232,TRUE
16552,22/07/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Sayf Aldiyn Shaykh,Tablet,Microsoft Surface,Surface Pro 7,N985,6,799,751.7791,279.0108,TRUE
16553,22/07/2023,Tue,USA,new york,40.7128,-74.006,Muhamad Kharbutli,Smartwatch,Fossil Gen,Fossil Gen 6,N498,8,299,123.6664,1020.2478,FALSE
16554,22/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Rana Altarah,Smart Speaker,Sonos One,Sonos Move,D297,4,399,237.4848,512.0766,FALSE
16555,22/07/2023,Tue,USA,new york,40.7312,-73.9998,Tariq Asamy,Smartwatch,Garmin Venu,Garmin Venu 2,C793,5,399,711.6564,742.938,FALSE
16556,22/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Dalia Alaqre,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,T132,3,249,391.7268,522.3024,TRUE
16557,22/07/2023,Tue,USA,washington,38.9072,-77.0369,Muhamad Alnashar,VR Headset,HTC Vive,HTC Vive Cosmos Elite,C787,6,899,77.6736,2459.664,FALSE
16558,22/07/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Diea Abunfis,Smartphone,Google Pixel,Google Pixel 6 Pro,M913,5,899,26.7003,62.3007,TRUE
16559,22/07/2023,Wed,France,paris,48.8566,2.3522,Madlin Alwurhani,Fitness Tracker,Withings Move,Withings Move,N259,4,59,19.2576,53.2416,TRUE
16560,22/07/2023,Tue,Egypt,cairo,30.0444,31.2357,Rinah Maseud,VR Headset,Oculus Rift,Oculus Rift S,L910,3,399,333.963,92.7675,TRUE
16561,22/07/2023,Sun,USA,las vegas,36.1699,-115.1398,Lama Alhidad,Smartwatch,Samsung Gear,Samsung Gear S4,F230,2,349,330.2936,82.5734,TRUE
16562,22/07/2023,Tue,Egypt,asyut,27.1809,31.1837,Dana Alshaykh,VR Headset,Pimax Vision,Pimax Vision 5K Super,S243,4,899,1656.3176,1638.6972,TRUE
16563,22/07/2023,Tue,USA,washington,38.9072,-77.0369,Muhamad Alssati,VR Headset,Valve Index,Valve Index VR Kit,Y590,3,999,514.2852,464.8347,TRUE
16564,22/07/2023,Wed,United Arab Emirates,dubai,25.2048,55.2708,Husayn Laylana,Smart Speaker,Apple HomePod,Apple HomePod mini,P436,5,99,716.364,866.052,FALSE
16565,22/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Ayman Mshati,Gaming Console,Nintendo Switch,Nintendo Switch OLED,I269,4,349,153.56,209.4,TRUE
16566,22/07/2023,Tue,Morocco,casablanca,33.5731,7.5898,Muhamad Zaytun,Smart Speaker,Google Nest Hub,Google Nest Hub (2nd Gen),I738,5,99,51.3216,21.8592,TRUE
16567,22/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Emar Alsaman,Laptop,Lenovo ThinkPad,ThinkPad X13,E166,3,999,313.2864,802.7964,FALSE
16568,22/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Faras Tasbihji,Digital Camera,Nikon Z Series,Nikon Z7 II,P939,8,2299,3041.577,558.657,TRUE
16569,22/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Muanis Ismaeil,Smart Speaker,Apple HomePod,Apple HomePod mini,G599,4,99,109.296,129.3336,TRUE
16570,22/07/2023,Wed,Saudi Arabia,jeddah,21.5433,39.1728,Bakr Alhizae,Tablet,Apple iPad Pro,"iPad Pro 12.9"" (5th Gen)",P939,1,1099,360.0324,480.0432,TRUE
16571,22/07/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Shyryn Zawal,Laptop,Dell XPS,XPS 15,C793,6,1599,1726.92,1640.574,TRUE
16572,22/07/2023,Tue,Morocco,casablanca,33.5731,7.5898,Shafiq Yasin,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,P614,4,199,116.5941,233.1882,FALSE
16573,22/07/2023,Wed,Syria,damascus,33.5138,36.2765,Rim Rihan,Headphones,Bose QuietComfort,QC45,Z403,8,349,478.828,451.4664,TRUE
16574,22/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Ahmad Alghumyan,Headphones,Sennheiser HD,Sennheiser HD 599 SE,X358,5,199,27.3028,187.2192,TRUE
16575,22/07/2023,Tue,Syria,homs,34.7326,36.7136,Ahmad Almahrus,Smart Speaker,Google Nest Hub,Google Nest Hub Max,P255,5,229,54.3875,34.808,TRUE
16576,22/07/2023,Tue,USA,new york,40.7128,-74.006,Lina Marwan,Smartwatch,Garmin Fenix,Garmin Fenix 6S,K140,3,499,421.1061,682.4823,TRUE
16577,22/07/2023,Tue,Egypt,cairo,30.0444,31.2357,Salih Alshshatim,VR Headset,HTC Vive Pro,HTC Vive Pro 2,W493,4,1099,286.1796,889.2009,FALSE
16578,22/07/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Muhamad Iidris,Gaming Console,Sony PlayStation,PlayStation 4 Pro,T567,8,399,3745.014,4336.332,TRUE
16579,22/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Majd Alqadi,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,W472,4,1999,2468.3652,3682.9576,FALSE
16580,22/07/2023,Wed,Syria,homs,34.7326,36.7136,Omar Alqalish,Tablet,Lenovo Tab,Lenovo Tab M7,S988,4,79,37.525,9.7565,FALSE
16581,22/07/2023,Tue,Egypt,asyut,27.1809,31.1837,Lwna Almala,VR Headset,Oculus Rift S,Oculus Rift 2,S055,7,499,163.4724,1380.4336,TRUE
16582,22/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Raghad Alghumyan,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,P344,6,999,55.1448,900.6984,TRUE
16583,22/07/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Emar Shadi Alghazy,Headphones,Bose SoundSport,Bose SoundSport Free,W493,5,179,128.88,32.22,TRUE
16584,22/07/2023,Tue,Egypt,cairo,30.0444,31.2357,Fulla Aljasim,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,X275,4,649,595.782,887.832,TRUE
16585,22/07/2023,Sun,France,paris,48.8566,2.3522,Ruyda Musur,Gaming Console,Microsoft Xbox,Xbox One X,H130,3,299,234.416,41.0228,FALSE
16586,22/07/2023,Mon,Egypt,asyut,27.1809,31.1837,Muhamad Hajl,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart 4,Z074,6,129,61.92,53.2512,TRUE
16587,22/07/2023,Tue,USA,new york,40.7498,-73.9814,Baha Qdw,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,E804,4,129,85.0884,205.2132,FALSE
16588,22/07/2023,Sun,USA,las vegas,36.1699,-115.1398,Razan Asead,Smartwatch,Garmin Venu,Garmin Venu 2S,G817,6,349,3.1759,22.2313,TRUE
16589,22/07/2023,Sun,USA,las vegas,36.1699,-115.1398,Muhamad Alsyqly,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,Q963,4,99,73.656,67.2111,TRUE
16590,22/07/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Ismaeil Altibae,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,O247,6,299,59.202,139.932,FALSE
16591,22/07/2023,Tue,USA,las vegas,36.1699,-115.1398,Muhamad Shakur,Smartphone,OnePlus,OnePlus 10 Pro,P598,4,999,176.2236,1155.2436,TRUE
16592,22/07/2023,Wed,Saudi Arabia,dammam,26.3927,49.9777,Bima Qaziyha,Smart Speaker,Harman Kardon,Harman Kardon Allure,M137,6,249,159.36,17.43,TRUE
16593,22/07/2023,Tue,Morocco,casablanca,33.5731,7.5898,Rawan Kiali,Tablet,Samsung Galaxy Tab S,Galaxy Tab S8+,Z764,4,749,492.842,154.8932,TRUE
16594,22/07/2023,Fri,Saudi Arabia,jeddah,21.4858,39.1925,Karam Wabi,Smartphone,Oppo Find,Oppo Find X4 Neo,V236,3,549,167.994,237.168,TRUE
16595,22/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Sabiq,Smartwatch,Huawei Watch,Huawei Watch GT 2e,J191,2,129,53.406,86.6364,TRUE
16596,22/07/2023,Tue,Syria,damascus,33.5138,36.2765,Ruaa Zayd,Tablet,Microsoft Surface,Surface Go 2,R823,6,399,1781.136,459.648,TRUE
16597,22/07/2023,Tue,USA,las vegas,36.1699,-115.1398,Shadi Alkhayran,Smartphone,Google Pixel,Google Pixel 6 Pro,I729,5,899,526.7241,1906.2396,TRUE
16598,22/07/2023,Sat,Syria,aleppo,36.2021,37.1343,Muhamad Alsafdi,Digital Camera,Nikon Z Series,Nikon Z50,L427,5,799,735.6393,102.8313,TRUE
16599,22/07/2023,Mon,USA,washington,38.9072,-77.0369,Limays Huquq,Smartwatch,Apple Watch,Apple Watch Series 7,J501,5,399,2872.0818,868.3038,TRUE
16600,22/07/2023,Wed,United Arab Emirates,abu dhabi,24.4764,54.3705,Abd Alruhmin Albush,Fitness Tracker,Huawei Band,Huawei Band 6,X416,3,59,11.151,52.569,TRUE
16601,23/07/2023,Wed,Syria,aleppo,36.2021,37.1343,Rahaf Hamuwd,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,N969,5,299,154.0448,8.2524,FALSE
16602,23/07/2023,Mon,USA,las vegas,36.1699,-115.1398,Riad Alsyqly,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,Z948,4,299,196.443,193.752,TRUE
16603,23/07/2023,Fri,Saudi Arabia,riyadh,24.7136,46.6753,Muhamad Zaniqa,Digital Camera,Fujifilm X Series,Fujifilm X-T4,H520,4,1699,1266.0948,797.1708,TRUE
16604,23/07/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Dania Eaku,Headphones,Sony WH,Sony WH-1000XM4,H520,4,349,308.3415,119.358,TRUE
16605,23/07/2023,Tue,United Arab Emirates,fujairah,25.1286,56.3242,Afra Sarhan,VR Headset,Pimax Vision,Pimax Vision 5K Super,F230,3,899,529.3312,8.2708,TRUE
16606,23/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Mazin Alhilaq,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),S855,1,299,166.4832,80.3712,TRUE
16607,23/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Fadi Eammar,Digital Camera,Panasonic Lumix,Panasonic Lumix ZS200,X831,5,799,2050.8732,111.4605,FALSE
16608,23/07/2023,Mon,Saudi Arabia,dammam,26.3927,49.9777,Rami Muhamad,Laptop,Microsoft Surface,Surface Book 3,F452,1,1599,132.3972,3398.1948,TRUE
16609,23/07/2023,Mon,Syria,aleppo,36.2021,37.1343,Ikhlas Warur,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,J536,4,1999,1079.46,1199.4,FALSE
16610,23/07/2023,Tue,USA,new york,40.7498,-73.9814,Mahir Alkhujih,Smart Speaker,Harman Kardon,Harman Kardon Allure,N259,4,249,13.8942,159.7833,TRUE
16611,23/07/2023,Thu,Saudi Arabia,riyadh,24.7743,46.7386,Bushraa Qadish,Fitness Tracker,Garmin Approach,Garmin Approach S12,S190,2,199,132.6136,15.6016,TRUE
16612,23/07/2023,Sat,Saudi Arabia,jeddah,21.5433,39.1728,Tariq Kharbutli,Gaming Console,Nintendo Switch,Nintendo Switch OLED Pro,R551,7,449,357.7632,25.8624,FALSE
16613,23/07/2023,Wed,USA,las vegas,36.1673,-115.1492,Iad Alhusayn,Digital Camera,Canon EOS R Series,Canon EOS R5,T132,3,3999,2456.9856,1074.9312,TRUE
16614,23/07/2023,Tue,Syria,aleppo,36.2021,37.1343,Ali Naqawuh,Smartwatch,Samsung Galaxy,Galaxy Watch 4,H130,5,349,244.5792,194.3232,TRUE
16615,23/07/2023,Tue,Morocco,casablanca,33.5731,7.5898,Zayn Khalf,Smartwatch,Garmin Fenix,Garmin Fenix 6S,I202,7,499,417.663,259.8792,TRUE
16616,23/07/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Muwmin Shakhashiru,Fitness Tracker,Huawei Band,Huawei Band 6,J768,3,59,36.2142,41.7012,TRUE
16617,23/07/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Rami Zawal,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,Z398,8,1999,1371.314,1292.9532,FALSE
16618,23/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Fatir Albaba,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,J212,4,199,88.7938,308.848,TRUE
16619,23/07/2023,Sun,Egypt,cairo,30.0444,31.2357,Ibrahim Qulumih,Smartphone,Xiaomi Redmi,Xiaomi Redmi 10,P617,2,199,62.4064,169.6674,TRUE
16620,23/07/2023,Tue,Morocco,casablanca,33.5731,7.5898,Rima Alshaykh,Smartphone,OnePlus,OnePlus Nord CE 5G,T587,3,349,81.666,81.666,FALSE
16621,23/07/2023,Wed,United Arab Emirates,abu dhabi,24.4764,54.3705,Alaa Abuhamd,Smartwatch,Huawei Watch,Huawei Watch GT 2e,V962,4,129,28.7928,20.3949,FALSE
16622,23/07/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Ghalib Shaykh Janid,Tablet,Apple iPad,"iPad Pro 12.9""",S190,4,999,3566.43,4125.87,TRUE
16623,23/07/2023,Tue,USA,new york,40.7128,-74.006,Zaydun Eurman,Digital Camera,Panasonic Lumix,Panasonic Lumix GH5,Q992,5,1299,888.516,865.134,FALSE
16624,23/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Muhamad Rafaea,VR Headset,Oculus Rift S,Oculus Rift 2,G327,4,499,4.6906,286.1266,TRUE
16625,23/07/2023,Tue,USA,las vegas,36.1699,-115.1398,Asf Khiat,Gaming Console,Nintendo Switch,Nintendo Switch OLED Pro,U470,3,449,1742.12,888.4812,TRUE
16626,23/07/2023,Mon,United Arab Emirates,fujairah,25.1286,56.3242,Fatin Altawati,Laptop,Acer Swift,Acer Swift 5,P826,4,999,6301.0926,3925.2708,TRUE
16627,23/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Abd Alsamad Darbika,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,C787,4,129,5.9985,53.9865,TRUE
16628,23/07/2023,Mon,Syria,aleppo,36.2021,37.1343,Amyrah Aldrwysh,Laptop,ASUS ROG,ASUS ROG Flow Z13,L865,4,2499,3908.436,459.816,FALSE
16629,23/07/2023,Wed,United Arab Emirates,abu dhabi,24.4764,54.3705,Iad Kharbutli,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),N985,3,129,214.8237,151.4331,TRUE
16630,23/07/2023,Mon,Syria,aleppo,36.2021,37.1343,Fadi Almudhin,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,O867,5,229,201.978,354.492,TRUE
16631,23/07/2023,Mon,France,paris,48.8566,2.3522,Antuan Zarzur,Digital Camera,Nikon Z Series,Nikon Z7 II,T402,5,2299,156.1021,2073.9279,TRUE
16632,23/07/2023,Wed,United Arab Emirates,abu dhabi,24.4539,54.3773,Tana Albahra,VR Headset,HTC Vive,HTC Vive Cosmos Elite,T682,3,899,1267.59,1860.93,TRUE
16633,23/07/2023,Wed,Morocco,casablanca,33.5731,7.5898,Rashad Khayti,Digital Camera,Sony Cyber-shot,Sony Cyber-shot HX99,T067,5,499,27.8442,134.5803,TRUE
16634,23/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Farahad Ghrz,Gaming Console,Microsoft Xbox,Xbox Original,T132,4,69,34.086,10.488,TRUE
16635,23/07/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Ruba Alnashar,Fitness Tracker,Huawei Band,Huawei Band 4 Pro,J860,8,49,23.52,18.3456,TRUE
16636,23/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Razzan Alkhlf,VR Headset,Oculus Quest,Oculus Quest 3,O337,3,599,301.896,97.038,TRUE
16637,23/07/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Sahar Khuluf,Tablet,Microsoft Surface,Surface Pro 7,N507,1,799,534.7707,232.509,FALSE
16638,23/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Ali Ayly,VR Headset,HTC Vive,HTC Vive Cosmos,E804,5,699,398.43,219.1365,TRUE
